,accepted_species,Animal Richness,Bio1,Assigned_group,number_of_species_in_group
655,Rauvolfia sprucei,723.4663289386069,22.30790654290757,4,41
655,Rauvolfia sprucei,723.4663289386069,22.30790654290757,38,74
655,Rauvolfia sprucei,723.4663289386069,22.30790654290757,46,64
655,Rauvolfia sprucei,723.4663289386069,22.30790654290757,61,38
655,Rauvolfia sprucei,723.4663289386069,22.30790654290757,80,74
655,Rauvolfia sprucei,723.4663289386069,22.30790654290757,95,53
655,Rauvolfia sprucei,723.4663289386069,22.30790654290757,108,51
655,Rauvolfia sprucei,723.4663289386069,22.30790654290757,140,80
655,Rauvolfia sprucei,723.4663289386069,22.30790654290757,176,30
655,Rauvolfia sprucei,723.4663289386069,22.30790654290757,209,87
655,Rauvolfia sprucei,723.4663289386069,22.30790654290757,232,10
655,Rauvolfia sprucei,723.4663289386069,22.30790654290757,242,63
655,Rauvolfia sprucei,723.4663289386069,22.30790654290757,262,83
655,Rauvolfia sprucei,723.4663289386069,22.30790654290757,265,62
655,Rauvolfia sprucei,723.4663289386069,22.30790654290757,295,87
656,Hancornia speciosa,678.2132484574904,22.34537506103515,16,57
656,Hancornia speciosa,678.2132484574904,22.34537506103515,32,64
656,Hancornia speciosa,678.2132484574904,22.34537506103515,100,13
656,Hancornia speciosa,678.2132484574904,22.34537506103515,123,52
656,Hancornia speciosa,678.2132484574904,22.34537506103515,134,53
656,Hancornia speciosa,678.2132484574904,22.34537506103515,164,65
656,Hancornia speciosa,678.2132484574904,22.34537506103515,199,74
656,Hancornia speciosa,678.2132484574904,22.34537506103515,221,35
656,Hancornia speciosa,678.2132484574904,22.34537506103515,224,43
656,Hancornia speciosa,678.2132484574904,22.34537506103515,230,69
656,Hancornia speciosa,678.2132484574904,22.34537506103515,299,40
657,Apocynum pictum,198.79190921037963,5.368749856948855,64,63
657,Apocynum pictum,198.79190921037963,5.368749856948855,115,45
657,Apocynum pictum,198.79190921037963,5.368749856948855,145,48
657,Apocynum pictum,198.79190921037963,5.368749856948855,153,40
657,Apocynum pictum,198.79190921037963,5.368749856948855,183,18
657,Apocynum pictum,198.79190921037963,5.368749856948855,195,65
657,Apocynum pictum,198.79190921037963,5.368749856948855,211,56
657,Apocynum pictum,198.79190921037963,5.368749856948855,247,65
657,Apocynum pictum,198.79190921037963,5.368749856948855,273,44
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,23,88
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,55,38
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,70,66
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,84,54
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,100,13
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,109,48
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,141,75
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,257,55
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,271,84
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,7,61
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,33,71
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,46,64
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,75,41
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,92,65
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,181,75
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,188,84
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,263,42
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,8,25
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,20,70
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,38,74
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,53,80
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,101,66
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,145,48
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,191,76
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,202,12
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,212,62
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,220,85
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,296,82
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,305,57
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,307,28
661,Apocynum cannabinum,253.68747044859643,10.5174999237061,1,46
661,Apocynum cannabinum,253.68747044859643,10.5174999237061,38,74
661,Apocynum cannabinum,253.68747044859643,10.5174999237061,41,58
661,Apocynum cannabinum,253.68747044859643,10.5174999237061,53,80
661,Apocynum cannabinum,253.68747044859643,10.5174999237061,71,70
661,Apocynum cannabinum,253.68747044859643,10.5174999237061,81,30
661,Apocynum cannabinum,253.68747044859643,10.5174999237061,166,84
661,Apocynum cannabinum,253.68747044859643,10.5174999237061,177,60
661,Apocynum cannabinum,253.68747044859643,10.5174999237061,185,76
661,Apocynum cannabinum,253.68747044859643,10.5174999237061,249,54
661,Apocynum cannabinum,253.68747044859643,10.5174999237061,268,77
661,Apocynum cannabinum,253.68747044859643,10.5174999237061,303,58
662,Frasera albicaulis,251.10349344302443,9.13799953460693,11,33
662,Frasera albicaulis,251.10349344302443,9.13799953460693,49,88
662,Frasera albicaulis,251.10349344302443,9.13799953460693,65,82
662,Frasera albicaulis,251.10349344302443,9.13799953460693,66,40
662,Frasera albicaulis,251.10349344302443,9.13799953460693,71,70
662,Frasera albicaulis,251.10349344302443,9.13799953460693,82,80
662,Frasera albicaulis,251.10349344302443,9.13799953460693,116,30
662,Frasera albicaulis,251.10349344302443,9.13799953460693,181,75
662,Frasera albicaulis,251.10349344302443,9.13799953460693,233,30
662,Frasera albicaulis,251.10349344302443,9.13799953460693,300,24
662,Frasera albicaulis,251.10349344302443,9.13799953460693,307,28
663,Frasera speciosa,273.3433471990423,3.19425010681152,24,59
663,Frasera speciosa,273.3433471990423,3.19425010681152,76,82
663,Frasera speciosa,273.3433471990423,3.19425010681152,99,55
663,Frasera speciosa,273.3433471990423,3.19425010681152,156,68
663,Frasera speciosa,273.3433471990423,3.19425010681152,165,74
663,Frasera speciosa,273.3433471990423,3.19425010681152,195,65
663,Frasera speciosa,273.3433471990423,3.19425010681152,201,55
663,Frasera speciosa,273.3433471990423,3.19425010681152,216,71
663,Frasera speciosa,273.3433471990423,3.19425010681152,228,60
663,Frasera speciosa,273.3433471990423,3.19425010681152,246,54
664,Apocynum venetum,223.6302429354517,15.1112499237061,17,37
664,Apocynum venetum,223.6302429354517,15.1112499237061,24,59
664,Apocynum venetum,223.6302429354517,15.1112499237061,52,66
664,Apocynum venetum,223.6302429354517,15.1112499237061,77,83
664,Apocynum venetum,223.6302429354517,15.1112499237061,141,75
664,Apocynum venetum,223.6302429354517,15.1112499237061,209,87
664,Apocynum venetum,223.6302429354517,15.1112499237061,262,83
664,Apocynum venetum,223.6302429354517,15.1112499237061,265,62
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,49,88
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,64,63
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,123,52
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,159,51
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,217,83
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,219,27
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,234,79
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,285,79
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,291,18
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,301,80
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,302,55
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,1,46
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,16,57
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,28,14
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,47,70
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,53,80
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,151,71
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,159,51
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,187,13
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,217,83
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,224,43
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,248,51
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,268,77
667,Frasera albomarginata,277.4463103510802,11.3360004425049,15,61
667,Frasera albomarginata,277.4463103510802,11.3360004425049,24,59
667,Frasera albomarginata,277.4463103510802,11.3360004425049,86,18
667,Frasera albomarginata,277.4463103510802,11.3360004425049,88,59
667,Frasera albomarginata,277.4463103510802,11.3360004425049,123,52
667,Frasera albomarginata,277.4463103510802,11.3360004425049,137,62
667,Frasera albomarginata,277.4463103510802,11.3360004425049,138,78
667,Frasera albomarginata,277.4463103510802,11.3360004425049,149,37
667,Frasera albomarginata,277.4463103510802,11.3360004425049,191,76
667,Frasera albomarginata,277.4463103510802,11.3360004425049,225,55
667,Frasera albomarginata,277.4463103510802,11.3360004425049,244,18
667,Frasera albomarginata,277.4463103510802,11.3360004425049,251,88
667,Frasera albomarginata,277.4463103510802,11.3360004425049,286,65
667,Frasera albomarginata,277.4463103510802,11.3360004425049,287,61
667,Frasera albomarginata,277.4463103510802,11.3360004425049,296,82
668,Emmenopterys henryi,441.78021155682,16.3994998931885,32,64
668,Emmenopterys henryi,441.78021155682,16.3994998931885,101,66
668,Emmenopterys henryi,441.78021155682,16.3994998931885,172,49
668,Emmenopterys henryi,441.78021155682,16.3994998931885,195,65
668,Emmenopterys henryi,441.78021155682,16.3994998931885,229,10
668,Emmenopterys henryi,441.78021155682,16.3994998931885,295,87
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,2,74
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,27,73
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,29,36
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,145,48
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,158,70
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,195,65
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,253,57
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,262,83
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,141,75
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,156,68
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,170,59
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,182,17
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,257,55
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,267,42
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,272,38
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,275,35
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,292,53
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,295,87
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,305,57
671,Isertia haenkeana,647.9544004147883,25.7450008392334,23,88
671,Isertia haenkeana,647.9544004147883,25.7450008392334,40,66
671,Isertia haenkeana,647.9544004147883,25.7450008392334,51,67
671,Isertia haenkeana,647.9544004147883,25.7450008392334,141,75
671,Isertia haenkeana,647.9544004147883,25.7450008392334,163,64
671,Isertia haenkeana,647.9544004147883,25.7450008392334,193,83
671,Isertia haenkeana,647.9544004147883,25.7450008392334,222,11
671,Isertia haenkeana,647.9544004147883,25.7450008392334,250,23
672,Isertia hypoleuca,790.7219185759269,24.7887496948242,55,38
672,Isertia hypoleuca,790.7219185759269,24.7887496948242,130,26
672,Isertia hypoleuca,790.7219185759269,24.7887496948242,146,70
672,Isertia hypoleuca,790.7219185759269,24.7887496948242,177,60
672,Isertia hypoleuca,790.7219185759269,24.7887496948242,178,35
673,Melodinus aeneus,156.882352941176,21.4357490539551,71,70
673,Melodinus aeneus,156.882352941176,21.4357490539551,73,73
673,Melodinus aeneus,156.882352941176,21.4357490539551,107,49
673,Melodinus aeneus,156.882352941176,21.4357490539551,134,53
673,Melodinus aeneus,156.882352941176,21.4357490539551,161,27
673,Melodinus aeneus,156.882352941176,21.4357490539551,230,69
673,Melodinus aeneus,156.882352941176,21.4357490539551,292,53
673,Melodinus aeneus,156.882352941176,21.4357490539551,295,87
674,Mandevilla pentlandiana,549.1274499570708,15.75,80,74
674,Mandevilla pentlandiana,549.1274499570708,15.75,137,62
674,Mandevilla pentlandiana,549.1274499570708,15.75,158,70
674,Mandevilla pentlandiana,549.1274499570708,15.75,180,59
674,Mandevilla pentlandiana,549.1274499570708,15.75,233,30
674,Mandevilla pentlandiana,549.1274499570708,15.75,275,35
674,Mandevilla pentlandiana,549.1274499570708,15.75,298,28
675,Melodinus scandens,156.882352941176,23.1180000305176,138,78
675,Melodinus scandens,156.882352941176,23.1180000305176,156,68
675,Melodinus scandens,156.882352941176,23.1180000305176,219,27
675,Melodinus scandens,156.882352941176,23.1180000305176,220,85
675,Melodinus scandens,156.882352941176,23.1180000305176,246,54
675,Melodinus scandens,156.882352941176,23.1180000305176,275,35
676,Strumpfia maritima,321.8712939348022,25.6669998168945,80,74
676,Strumpfia maritima,321.8712939348022,25.6669998168945,99,55
676,Strumpfia maritima,321.8712939348022,25.6669998168945,115,45
676,Strumpfia maritima,321.8712939348022,25.6669998168945,134,53
676,Strumpfia maritima,321.8712939348022,25.6669998168945,147,74
676,Strumpfia maritima,321.8712939348022,25.6669998168945,157,60
676,Strumpfia maritima,321.8712939348022,25.6669998168945,166,84
676,Strumpfia maritima,321.8712939348022,25.6669998168945,167,88
676,Strumpfia maritima,321.8712939348022,25.6669998168945,177,60
676,Strumpfia maritima,321.8712939348022,25.6669998168945,217,83
676,Strumpfia maritima,321.8712939348022,25.6669998168945,220,85
676,Strumpfia maritima,321.8712939348022,25.6669998168945,276,53
677,Melodinus orientalis,538.8698992940701,25.18271706537614,146,70
677,Melodinus orientalis,538.8698992940701,25.18271706537614,154,81
677,Melodinus orientalis,538.8698992940701,25.18271706537614,163,64
677,Melodinus orientalis,538.8698992940701,25.18271706537614,167,88
677,Melodinus orientalis,538.8698992940701,25.18271706537614,174,48
677,Melodinus orientalis,538.8698992940701,25.18271706537614,191,76
677,Melodinus orientalis,538.8698992940701,25.18271706537614,228,60
677,Melodinus orientalis,538.8698992940701,25.18271706537614,241,12
677,Melodinus orientalis,538.8698992940701,25.18271706537614,265,62
677,Melodinus orientalis,538.8698992940701,25.18271706537614,286,65
677,Melodinus orientalis,538.8698992940701,25.18271706537614,287,61
678,Craspidospermum verticillatum,216.717628705148,17.527250289917,45,49
678,Craspidospermum verticillatum,216.717628705148,17.527250289917,89,68
678,Craspidospermum verticillatum,216.717628705148,17.527250289917,92,65
678,Craspidospermum verticillatum,216.717628705148,17.527250289917,234,79
679,Melodinus balansae,156.882352941176,21.6459999084473,16,57
679,Melodinus balansae,156.882352941176,21.6459999084473,23,88
679,Melodinus balansae,156.882352941176,21.6459999084473,38,74
679,Melodinus balansae,156.882352941176,21.6459999084473,60,83
679,Melodinus balansae,156.882352941176,21.6459999084473,73,73
679,Melodinus balansae,156.882352941176,21.6459999084473,89,68
679,Melodinus balansae,156.882352941176,21.6459999084473,119,38
679,Melodinus balansae,156.882352941176,21.6459999084473,121,50
679,Melodinus balansae,156.882352941176,21.6459999084473,152,75
679,Melodinus balansae,156.882352941176,21.6459999084473,163,64
679,Melodinus balansae,156.882352941176,21.6459999084473,166,84
679,Melodinus balansae,156.882352941176,21.6459999084473,177,60
679,Melodinus balansae,156.882352941176,21.6459999084473,278,41
680,Melodinus axillaris,461.48329925017,12.428333239414,2,74
680,Melodinus axillaris,461.48329925017,12.428333239414,8,25
680,Melodinus axillaris,461.48329925017,12.428333239414,9,63
680,Melodinus axillaris,461.48329925017,12.428333239414,13,26
680,Melodinus axillaris,461.48329925017,12.428333239414,17,37
680,Melodinus axillaris,461.48329925017,12.428333239414,34,9
680,Melodinus axillaris,461.48329925017,12.428333239414,56,59
680,Melodinus axillaris,461.48329925017,12.428333239414,71,70
680,Melodinus axillaris,461.48329925017,12.428333239414,96,44
680,Melodinus axillaris,461.48329925017,12.428333239414,115,45
680,Melodinus axillaris,461.48329925017,12.428333239414,155,44
680,Melodinus axillaris,461.48329925017,12.428333239414,156,68
680,Melodinus axillaris,461.48329925017,12.428333239414,171,15
680,Melodinus axillaris,461.48329925017,12.428333239414,301,80
681,Melodinus fusiformis,548.4685876808225,22.6420001983643,43,78
681,Melodinus fusiformis,548.4685876808225,22.6420001983643,71,70
681,Melodinus fusiformis,548.4685876808225,22.6420001983643,90,42
681,Melodinus fusiformis,548.4685876808225,22.6420001983643,93,38
681,Melodinus fusiformis,548.4685876808225,22.6420001983643,95,53
681,Melodinus fusiformis,548.4685876808225,22.6420001983643,138,78
681,Melodinus fusiformis,548.4685876808225,22.6420001983643,146,70
681,Melodinus fusiformis,548.4685876808225,22.6420001983643,271,84
682,Melodinus acutiflorus,367.68832886603695,18.3155002593994,2,74
682,Melodinus acutiflorus,367.68832886603695,18.3155002593994,19,23
682,Melodinus acutiflorus,367.68832886603695,18.3155002593994,26,36
682,Melodinus acutiflorus,367.68832886603695,18.3155002593994,36,75
682,Melodinus acutiflorus,367.68832886603695,18.3155002593994,103,86
682,Melodinus acutiflorus,367.68832886603695,18.3155002593994,106,23
682,Melodinus acutiflorus,367.68832886603695,18.3155002593994,109,48
682,Melodinus acutiflorus,367.68832886603695,18.3155002593994,115,45
682,Melodinus acutiflorus,367.68832886603695,18.3155002593994,117,52
682,Melodinus acutiflorus,367.68832886603695,18.3155002593994,122,70
682,Melodinus acutiflorus,367.68832886603695,18.3155002593994,132,64
682,Melodinus acutiflorus,367.68832886603695,18.3155002593994,148,51
682,Melodinus acutiflorus,367.68832886603695,18.3155002593994,188,84
682,Melodinus acutiflorus,367.68832886603695,18.3155002593994,230,69
682,Melodinus acutiflorus,367.68832886603695,18.3155002593994,237,84
682,Melodinus acutiflorus,367.68832886603695,18.3155002593994,246,54
682,Melodinus acutiflorus,367.68832886603695,18.3155002593994,272,38
682,Melodinus acutiflorus,367.68832886603695,18.3155002593994,285,79
682,Melodinus acutiflorus,367.68832886603695,18.3155002593994,302,55
683,Melodinus reticulatus,156.882352941176,22.2212967574596,46,64
683,Melodinus reticulatus,156.882352941176,22.2212967574596,90,42
683,Melodinus reticulatus,156.882352941176,22.2212967574596,146,70
683,Melodinus reticulatus,156.882352941176,22.2212967574596,153,40
683,Melodinus reticulatus,156.882352941176,22.2212967574596,188,84
683,Melodinus reticulatus,156.882352941176,22.2212967574596,198,65
683,Melodinus reticulatus,156.882352941176,22.2212967574596,240,44
683,Melodinus reticulatus,156.882352941176,22.2212967574596,249,54
683,Melodinus reticulatus,156.882352941176,22.2212967574596,266,48
683,Melodinus reticulatus,156.882352941176,22.2212967574596,292,53
684,Cerbera floribunda,314.5348962189631,24.1009998321533,39,53
684,Cerbera floribunda,314.5348962189631,24.1009998321533,53,80
684,Cerbera floribunda,314.5348962189631,24.1009998321533,287,61
685,Gardenia fosbergii,431.371428571429,27.8120002746582,23,88
685,Gardenia fosbergii,431.371428571429,27.8120002746582,29,36
685,Gardenia fosbergii,431.371428571429,27.8120002746582,50,65
685,Gardenia fosbergii,431.371428571429,27.8120002746582,93,38
685,Gardenia fosbergii,431.371428571429,27.8120002746582,102,29
685,Gardenia fosbergii,431.371428571429,27.8120002746582,117,52
685,Gardenia fosbergii,431.371428571429,27.8120002746582,119,38
685,Gardenia fosbergii,431.371428571429,27.8120002746582,143,60
685,Gardenia fosbergii,431.371428571429,27.8120002746582,147,74
685,Gardenia fosbergii,431.371428571429,27.8120002746582,158,70
685,Gardenia fosbergii,431.371428571429,27.8120002746582,161,27
685,Gardenia fosbergii,431.371428571429,27.8120002746582,162,15
685,Gardenia fosbergii,431.371428571429,27.8120002746582,185,76
685,Gardenia fosbergii,431.371428571429,27.8120002746582,196,85
685,Gardenia fosbergii,431.371428571429,27.8120002746582,214,87
685,Gardenia fosbergii,431.371428571429,27.8120002746582,230,69
686,Gardenia latifolia,433.047755218759,24.6547508239746,5,61
686,Gardenia latifolia,433.047755218759,24.6547508239746,24,59
686,Gardenia latifolia,433.047755218759,24.6547508239746,33,71
686,Gardenia latifolia,433.047755218759,24.6547508239746,95,53
686,Gardenia latifolia,433.047755218759,24.6547508239746,97,86
686,Gardenia latifolia,433.047755218759,24.6547508239746,142,49
686,Gardenia latifolia,433.047755218759,24.6547508239746,147,74
686,Gardenia latifolia,433.047755218759,24.6547508239746,150,46
686,Gardenia latifolia,433.047755218759,24.6547508239746,206,36
686,Gardenia latifolia,433.047755218759,24.6547508239746,265,62
686,Gardenia latifolia,433.047755218759,24.6547508239746,268,77
686,Gardenia latifolia,433.047755218759,24.6547508239746,300,24
687,Gardenia erubescens,499.5971839957782,27.1560001373291,79,48
687,Gardenia erubescens,499.5971839957782,27.1560001373291,186,53
687,Gardenia erubescens,499.5971839957782,27.1560001373291,197,82
687,Gardenia erubescens,499.5971839957782,27.1560001373291,258,71
687,Gardenia erubescens,499.5971839957782,27.1560001373291,263,42
687,Gardenia erubescens,499.5971839957782,27.1560001373291,282,66
688,Gardenia collinsiae,597.040925266904,26.1692466098423,10,40
688,Gardenia collinsiae,597.040925266904,26.1692466098423,11,33
688,Gardenia collinsiae,597.040925266904,26.1692466098423,57,80
688,Gardenia collinsiae,597.040925266904,26.1692466098423,165,74
688,Gardenia collinsiae,597.040925266904,26.1692466098423,185,76
688,Gardenia collinsiae,597.040925266904,26.1692466098423,216,71
688,Gardenia collinsiae,597.040925266904,26.1692466098423,307,28
689,Himatanthus phagedaenicus,822.710374555254,24.20561636413354,20,70
689,Himatanthus phagedaenicus,822.710374555254,24.20561636413354,24,59
689,Himatanthus phagedaenicus,822.710374555254,24.20561636413354,112,30
689,Himatanthus phagedaenicus,822.710374555254,24.20561636413354,126,45
689,Himatanthus phagedaenicus,822.710374555254,24.20561636413354,158,70
689,Himatanthus phagedaenicus,822.710374555254,24.20561636413354,181,75
689,Himatanthus phagedaenicus,822.710374555254,24.20561636413354,209,87
689,Himatanthus phagedaenicus,822.710374555254,24.20561636413354,303,58
690,Gardenia aubryi,156.882352941176,21.6459999084473,27,73
690,Gardenia aubryi,156.882352941176,21.6459999084473,50,65
690,Gardenia aubryi,156.882352941176,21.6459999084473,56,59
690,Gardenia aubryi,156.882352941176,21.6459999084473,76,82
690,Gardenia aubryi,156.882352941176,21.6459999084473,137,62
690,Gardenia aubryi,156.882352941176,21.6459999084473,140,80
690,Gardenia aubryi,156.882352941176,21.6459999084473,146,70
690,Gardenia aubryi,156.882352941176,21.6459999084473,154,81
690,Gardenia aubryi,156.882352941176,21.6459999084473,161,27
690,Gardenia aubryi,156.882352941176,21.6459999084473,193,83
690,Gardenia aubryi,156.882352941176,21.6459999084473,292,53
690,Gardenia aubryi,156.882352941176,21.6459999084473,305,57
691,Gardenia hillii,111.818181818182,24.0953794347829,62,38
691,Gardenia hillii,111.818181818182,24.0953794347829,96,44
691,Gardenia hillii,111.818181818182,24.0953794347829,101,66
691,Gardenia hillii,111.818181818182,24.0953794347829,181,75
691,Gardenia hillii,111.818181818182,24.0953794347829,296,82
692,Gardenia grievei,111.818181818182,24.0953794347829,1,46
692,Gardenia grievei,111.818181818182,24.0953794347829,4,41
692,Gardenia grievei,111.818181818182,24.0953794347829,20,70
692,Gardenia grievei,111.818181818182,24.0953794347829,47,70
692,Gardenia grievei,111.818181818182,24.0953794347829,62,38
692,Gardenia grievei,111.818181818182,24.0953794347829,101,66
692,Gardenia grievei,111.818181818182,24.0953794347829,103,86
692,Gardenia grievei,111.818181818182,24.0953794347829,149,37
692,Gardenia grievei,111.818181818182,24.0953794347829,177,60
692,Gardenia grievei,111.818181818182,24.0953794347829,184,68
692,Gardenia grievei,111.818181818182,24.0953794347829,209,87
692,Gardenia grievei,111.818181818182,24.0953794347829,224,43
692,Gardenia grievei,111.818181818182,24.0953794347829,300,24
693,Gardenia imperialis,579.9472976080402,26.8527507781982,27,73
693,Gardenia imperialis,579.9472976080402,26.8527507781982,51,67
693,Gardenia imperialis,579.9472976080402,26.8527507781982,94,25
693,Gardenia imperialis,579.9472976080402,26.8527507781982,134,53
693,Gardenia imperialis,579.9472976080402,26.8527507781982,150,46
693,Gardenia imperialis,579.9472976080402,26.8527507781982,180,59
693,Gardenia imperialis,579.9472976080402,26.8527507781982,237,84
693,Gardenia imperialis,579.9472976080402,26.8527507781982,280,14
693,Gardenia imperialis,579.9472976080402,26.8527507781982,290,37
694,Gardenia thailandica,597.040925266904,26.1692466098423,40,66
694,Gardenia thailandica,597.040925266904,26.1692466098423,55,38
694,Gardenia thailandica,597.040925266904,26.1692466098423,57,80
694,Gardenia thailandica,597.040925266904,26.1692466098423,63,24
694,Gardenia thailandica,597.040925266904,26.1692466098423,71,70
694,Gardenia thailandica,597.040925266904,26.1692466098423,73,73
694,Gardenia thailandica,597.040925266904,26.1692466098423,79,48
694,Gardenia thailandica,597.040925266904,26.1692466098423,94,25
694,Gardenia thailandica,597.040925266904,26.1692466098423,101,66
694,Gardenia thailandica,597.040925266904,26.1692466098423,113,40
694,Gardenia thailandica,597.040925266904,26.1692466098423,152,75
694,Gardenia thailandica,597.040925266904,26.1692466098423,154,81
694,Gardenia thailandica,597.040925266904,26.1692466098423,156,68
694,Gardenia thailandica,597.040925266904,26.1692466098423,163,64
694,Gardenia thailandica,597.040925266904,26.1692466098423,209,87
694,Gardenia thailandica,597.040925266904,26.1692466098423,228,60
694,Gardenia thailandica,597.040925266904,26.1692466098423,281,87
694,Gardenia thailandica,597.040925266904,26.1692466098423,286,65
694,Gardenia thailandica,597.040925266904,26.1692466098423,297,47
695,Cynanchum gracillimum,510.911618657557,17.823043585341267,52,66
695,Cynanchum gracillimum,510.911618657557,17.823043585341267,82,80
695,Cynanchum gracillimum,510.911618657557,17.823043585341267,102,29
695,Cynanchum gracillimum,510.911618657557,17.823043585341267,193,83
695,Cynanchum gracillimum,510.911618657557,17.823043585341267,214,87
695,Cynanchum gracillimum,510.911618657557,17.823043585341267,228,60
695,Cynanchum gracillimum,510.911618657557,17.823043585341267,247,65
695,Cynanchum gracillimum,510.911618657557,17.823043585341267,279,70
695,Cynanchum gracillimum,510.911618657557,17.823043585341267,301,80
696,Gardenia storckii,111.818181818182,24.0953794347829,7,61
696,Gardenia storckii,111.818181818182,24.0953794347829,109,48
696,Gardenia storckii,111.818181818182,24.0953794347829,123,52
696,Gardenia storckii,111.818181818182,24.0953794347829,165,74
696,Gardenia storckii,111.818181818182,24.0953794347829,186,53
696,Gardenia storckii,111.818181818182,24.0953794347829,193,83
696,Gardenia storckii,111.818181818182,24.0953794347829,248,51
696,Gardenia storckii,111.818181818182,24.0953794347829,305,57
697,Gardenia carinata,686.864212633452,26.6700000762939,17,37
697,Gardenia carinata,686.864212633452,26.6700000762939,53,80
697,Gardenia carinata,686.864212633452,26.6700000762939,84,54
697,Gardenia carinata,686.864212633452,26.6700000762939,92,65
697,Gardenia carinata,686.864212633452,26.6700000762939,158,70
697,Gardenia carinata,686.864212633452,26.6700000762939,170,59
697,Gardenia carinata,686.864212633452,26.6700000762939,197,82
697,Gardenia carinata,686.864212633452,26.6700000762939,230,69
697,Gardenia carinata,686.864212633452,26.6700000762939,256,23
697,Gardenia carinata,686.864212633452,26.6700000762939,282,66
697,Gardenia carinata,686.864212633452,26.6700000762939,292,53
698,Cerbera odollam,431.9892625808008,26.72825050354,1,46
698,Cerbera odollam,431.9892625808008,26.72825050354,20,70
698,Cerbera odollam,431.9892625808008,26.72825050354,33,71
