,accepted_species,Animal Richness,Bio1,Assigned_group,number_of_species_in_group
657,Apocynum pictum,198.79190921037963,5.368749856948855,69,212
657,Apocynum pictum,198.79190921037963,5.368749856948855,74,89
657,Apocynum pictum,198.79190921037963,5.368749856948855,79,89
657,Apocynum pictum,198.79190921037963,5.368749856948855,94,177
657,Apocynum pictum,198.79190921037963,5.368749856948855,95,114
657,Apocynum pictum,198.79190921037963,5.368749856948855,100,124
657,Apocynum pictum,198.79190921037963,5.368749856948855,103,171
657,Apocynum pictum,198.79190921037963,5.368749856948855,127,186
657,Apocynum pictum,198.79190921037963,5.368749856948855,133,153
657,Apocynum pictum,198.79190921037963,5.368749856948855,134,85
657,Apocynum pictum,198.79190921037963,5.368749856948855,142,204
657,Apocynum pictum,198.79190921037963,5.368749856948855,146,38
657,Apocynum pictum,198.79190921037963,5.368749856948855,157,159
657,Apocynum pictum,198.79190921037963,5.368749856948855,158,199
657,Apocynum pictum,198.79190921037963,5.368749856948855,163,183
657,Apocynum pictum,198.79190921037963,5.368749856948855,180,20
657,Apocynum pictum,198.79190921037963,5.368749856948855,181,200
657,Apocynum pictum,198.79190921037963,5.368749856948855,196,204
657,Apocynum pictum,198.79190921037963,5.368749856948855,197,158
657,Apocynum pictum,198.79190921037963,5.368749856948855,203,159
657,Apocynum pictum,198.79190921037963,5.368749856948855,210,161
657,Apocynum pictum,198.79190921037963,5.368749856948855,217,120
657,Apocynum pictum,198.79190921037963,5.368749856948855,225,187
657,Apocynum pictum,198.79190921037963,5.368749856948855,268,167
657,Apocynum pictum,198.79190921037963,5.368749856948855,272,141
657,Apocynum pictum,198.79190921037963,5.368749856948855,281,84
657,Apocynum pictum,198.79190921037963,5.368749856948855,287,75
657,Apocynum pictum,198.79190921037963,5.368749856948855,290,224
657,Apocynum pictum,198.79190921037963,5.368749856948855,292,211
657,Apocynum pictum,198.79190921037963,5.368749856948855,300,219
657,Apocynum pictum,198.79190921037963,5.368749856948855,328,194
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,5,171
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,9,176
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,13,88
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,28,225
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,30,190
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,31,141
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,32,197
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,38,100
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,48,156
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,52,160
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,68,168
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,84,188
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,141,151
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,147,130
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,149,206
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,154,219
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,160,177
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,185,64
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,187,178
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,192,68
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,205,119
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,209,187
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,212,203
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,217,120
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,223,60
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,270,72
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,274,116
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,298,185
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,307,161
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,313,161
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,318,92
658,Frasera caroliniensis,265.0990643773571,13.3819999694824,329,180
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,4,26
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,17,173
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,28,225
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,31,141
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,33,221
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,43,223
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,50,129
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,51,42
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,69,212
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,77,104
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,78,207
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,92,185
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,102,225
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,103,171
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,147,130
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,148,145
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,153,21
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,154,219
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,170,208
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,183,157
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,184,68
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,188,136
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,196,204
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,202,214
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,205,119
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,212,203
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,225,187
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,226,176
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,227,189
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,248,224
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,257,219
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,287,75
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,290,224
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,292,211
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,296,200
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,300,219
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,310,121
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,321,114
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,323,151
659,Beaumontia brevituba,436.2189775013715,20.81164431390275,327,34
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,22,170
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,24,180
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,28,225
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,48,156
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,53,186
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,60,162
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,69,212
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,83,191
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,89,83
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,108,195
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,151,168
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,154,219
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,158,199
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,159,93
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,162,75
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,190,171
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,193,189
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,195,133
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,197,158
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,208,138
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,217,120
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,247,130
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,278,113
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,294,180
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,326,169
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,328,194
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,330,86
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,343,36
660,Apocynum androsaemifolium,247.41841030415773,6.31349992752075,347,186
661,Apocynum cannabinum,253.68747044859643,10.5174999237061,1,161
661,Apocynum cannabinum,253.68747044859643,10.5174999237061,32,197
661,Apocynum cannabinum,253.68747044859643,10.5174999237061,38,100
661,Apocynum cannabinum,253.68747044859643,10.5174999237061,41,92
661,Apocynum cannabinum,253.68747044859643,10.5174999237061,69,212
661,Apocynum cannabinum,253.68747044859643,10.5174999237061,93,95
661,Apocynum cannabinum,253.68747044859643,10.5174999237061,95,114
661,Apocynum cannabinum,253.68747044859643,10.5174999237061,102,225
661,Apocynum cannabinum,253.68747044859643,10.5174999237061,126,102
661,Apocynum cannabinum,253.68747044859643,10.5174999237061,138,164
661,Apocynum cannabinum,253.68747044859643,10.5174999237061,139,223
661,Apocynum cannabinum,253.68747044859643,10.5174999237061,146,38
661,Apocynum cannabinum,253.68747044859643,10.5174999237061,165,187
661,Apocynum cannabinum,253.68747044859643,10.5174999237061,260,82
661,Apocynum cannabinum,253.68747044859643,10.5174999237061,263,36
661,Apocynum cannabinum,253.68747044859643,10.5174999237061,282,152
661,Apocynum cannabinum,253.68747044859643,10.5174999237061,290,224
661,Apocynum cannabinum,253.68747044859643,10.5174999237061,296,200
661,Apocynum cannabinum,253.68747044859643,10.5174999237061,316,115
661,Apocynum cannabinum,253.68747044859643,10.5174999237061,347,186
662,Frasera albicaulis,251.10349344302443,9.13799953460693,5,171
662,Frasera albicaulis,251.10349344302443,9.13799953460693,10,37
662,Frasera albicaulis,251.10349344302443,9.13799953460693,32,197
662,Frasera albicaulis,251.10349344302443,9.13799953460693,46,117
662,Frasera albicaulis,251.10349344302443,9.13799953460693,52,160
662,Frasera albicaulis,251.10349344302443,9.13799953460693,55,183
662,Frasera albicaulis,251.10349344302443,9.13799953460693,69,212
662,Frasera albicaulis,251.10349344302443,9.13799953460693,77,104
662,Frasera albicaulis,251.10349344302443,9.13799953460693,80,39
662,Frasera albicaulis,251.10349344302443,9.13799953460693,82,196
662,Frasera albicaulis,251.10349344302443,9.13799953460693,92,185
662,Frasera albicaulis,251.10349344302443,9.13799953460693,95,114
662,Frasera albicaulis,251.10349344302443,9.13799953460693,102,225
662,Frasera albicaulis,251.10349344302443,9.13799953460693,108,195
662,Frasera albicaulis,251.10349344302443,9.13799953460693,138,164
662,Frasera albicaulis,251.10349344302443,9.13799953460693,154,219
662,Frasera albicaulis,251.10349344302443,9.13799953460693,155,53
662,Frasera albicaulis,251.10349344302443,9.13799953460693,160,177
662,Frasera albicaulis,251.10349344302443,9.13799953460693,161,176
662,Frasera albicaulis,251.10349344302443,9.13799953460693,167,81
662,Frasera albicaulis,251.10349344302443,9.13799953460693,197,158
662,Frasera albicaulis,251.10349344302443,9.13799953460693,275,121
662,Frasera albicaulis,251.10349344302443,9.13799953460693,280,216
662,Frasera albicaulis,251.10349344302443,9.13799953460693,281,84
662,Frasera albicaulis,251.10349344302443,9.13799953460693,284,17
662,Frasera albicaulis,251.10349344302443,9.13799953460693,302,30
663,Frasera speciosa,273.3433471990423,3.19425010681152,2,60
663,Frasera speciosa,273.3433471990423,3.19425010681152,18,91
663,Frasera speciosa,273.3433471990423,3.19425010681152,20,162
663,Frasera speciosa,273.3433471990423,3.19425010681152,22,170
663,Frasera speciosa,273.3433471990423,3.19425010681152,33,221
663,Frasera speciosa,273.3433471990423,3.19425010681152,54,66
663,Frasera speciosa,273.3433471990423,3.19425010681152,55,183
663,Frasera speciosa,273.3433471990423,3.19425010681152,60,162
663,Frasera speciosa,273.3433471990423,3.19425010681152,62,92
663,Frasera speciosa,273.3433471990423,3.19425010681152,86,127
663,Frasera speciosa,273.3433471990423,3.19425010681152,156,185
663,Frasera speciosa,273.3433471990423,3.19425010681152,188,136
663,Frasera speciosa,273.3433471990423,3.19425010681152,224,126
663,Frasera speciosa,273.3433471990423,3.19425010681152,230,105
663,Frasera speciosa,273.3433471990423,3.19425010681152,248,224
663,Frasera speciosa,273.3433471990423,3.19425010681152,250,76
663,Frasera speciosa,273.3433471990423,3.19425010681152,255,183
663,Frasera speciosa,273.3433471990423,3.19425010681152,294,180
663,Frasera speciosa,273.3433471990423,3.19425010681152,297,86
663,Frasera speciosa,273.3433471990423,3.19425010681152,298,185
663,Frasera speciosa,273.3433471990423,3.19425010681152,324,146
663,Frasera speciosa,273.3433471990423,3.19425010681152,338,199
663,Frasera speciosa,273.3433471990423,3.19425010681152,348,153
664,Apocynum venetum,223.6302429354517,15.1112499237061,5,171
664,Apocynum venetum,223.6302429354517,15.1112499237061,34,104
664,Apocynum venetum,223.6302429354517,15.1112499237061,43,223
664,Apocynum venetum,223.6302429354517,15.1112499237061,60,162
664,Apocynum venetum,223.6302429354517,15.1112499237061,70,107
664,Apocynum venetum,223.6302429354517,15.1112499237061,74,89
664,Apocynum venetum,223.6302429354517,15.1112499237061,77,104
664,Apocynum venetum,223.6302429354517,15.1112499237061,81,191
664,Apocynum venetum,223.6302429354517,15.1112499237061,84,188
664,Apocynum venetum,223.6302429354517,15.1112499237061,86,127
664,Apocynum venetum,223.6302429354517,15.1112499237061,131,221
664,Apocynum venetum,223.6302429354517,15.1112499237061,137,217
664,Apocynum venetum,223.6302429354517,15.1112499237061,150,105
664,Apocynum venetum,223.6302429354517,15.1112499237061,151,168
664,Apocynum venetum,223.6302429354517,15.1112499237061,153,21
664,Apocynum venetum,223.6302429354517,15.1112499237061,160,177
664,Apocynum venetum,223.6302429354517,15.1112499237061,161,176
664,Apocynum venetum,223.6302429354517,15.1112499237061,170,208
664,Apocynum venetum,223.6302429354517,15.1112499237061,175,219
664,Apocynum venetum,223.6302429354517,15.1112499237061,177,202
664,Apocynum venetum,223.6302429354517,15.1112499237061,181,200
664,Apocynum venetum,223.6302429354517,15.1112499237061,209,187
664,Apocynum venetum,223.6302429354517,15.1112499237061,237,38
664,Apocynum venetum,223.6302429354517,15.1112499237061,239,219
664,Apocynum venetum,223.6302429354517,15.1112499237061,253,174
664,Apocynum venetum,223.6302429354517,15.1112499237061,257,219
664,Apocynum venetum,223.6302429354517,15.1112499237061,262,158
664,Apocynum venetum,223.6302429354517,15.1112499237061,276,186
664,Apocynum venetum,223.6302429354517,15.1112499237061,321,114
664,Apocynum venetum,223.6302429354517,15.1112499237061,338,199
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,6,167
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,22,170
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,25,192
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,44,185
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,52,160
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,68,168
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,94,177
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,109,123
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,183,157
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,185,64
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,192,68
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,201,186
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,208,138
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,209,187
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,212,203
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,228,106
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,240,69
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,249,121
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,270,72
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,276,186
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,281,84
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,285,216
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,290,224
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,292,211
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,300,219
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,308,153
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,310,121
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,313,161
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,329,180
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,331,119
665,Oncinotis tenuiloba,563.9371214313946,20.8512496948242,348,153
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,2,60
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,8,188
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,33,221
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,42,114
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,46,117
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,75,123
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,88,138
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,92,185
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,97,151
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,102,225
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,114,121
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,115,74
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,125,29
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,127,186
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,152,183
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,176,181
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,195,133
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,200,137
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,203,159
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,223,60
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,245,151
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,268,167
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,273,65
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,284,17
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,287,75
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,301,83
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,322,187
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,324,146
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,333,165
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,334,168
666,Beaumontia murtonii,631.5761885484144,22.98094841575572,348,153
667,Frasera albomarginata,277.4463103510802,11.3360004425049,9,176
667,Frasera albomarginata,277.4463103510802,11.3360004425049,12,160
667,Frasera albomarginata,277.4463103510802,11.3360004425049,19,100
667,Frasera albomarginata,277.4463103510802,11.3360004425049,23,208
667,Frasera albomarginata,277.4463103510802,11.3360004425049,25,192
667,Frasera albomarginata,277.4463103510802,11.3360004425049,49,84
667,Frasera albomarginata,277.4463103510802,11.3360004425049,58,153
667,Frasera albomarginata,277.4463103510802,11.3360004425049,68,168
667,Frasera albomarginata,277.4463103510802,11.3360004425049,75,123
667,Frasera albomarginata,277.4463103510802,11.3360004425049,76,72
667,Frasera albomarginata,277.4463103510802,11.3360004425049,97,151
667,Frasera albomarginata,277.4463103510802,11.3360004425049,103,171
667,Frasera albomarginata,277.4463103510802,11.3360004425049,107,48
667,Frasera albomarginata,277.4463103510802,11.3360004425049,135,155
667,Frasera albomarginata,277.4463103510802,11.3360004425049,154,219
667,Frasera albomarginata,277.4463103510802,11.3360004425049,158,199
667,Frasera albomarginata,277.4463103510802,11.3360004425049,190,171
667,Frasera albomarginata,277.4463103510802,11.3360004425049,192,68
667,Frasera albomarginata,277.4463103510802,11.3360004425049,197,158
667,Frasera albomarginata,277.4463103510802,11.3360004425049,205,119
667,Frasera albomarginata,277.4463103510802,11.3360004425049,213,82
667,Frasera albomarginata,277.4463103510802,11.3360004425049,217,120
667,Frasera albomarginata,277.4463103510802,11.3360004425049,261,60
667,Frasera albomarginata,277.4463103510802,11.3360004425049,282,152
667,Frasera albomarginata,277.4463103510802,11.3360004425049,313,161
667,Frasera albomarginata,277.4463103510802,11.3360004425049,348,153
668,Emmenopterys henryi,441.78021155682,16.3994998931885,13,88
668,Emmenopterys henryi,441.78021155682,16.3994998931885,16,73
668,Emmenopterys henryi,441.78021155682,16.3994998931885,33,221
668,Emmenopterys henryi,441.78021155682,16.3994998931885,81,191
668,Emmenopterys henryi,441.78021155682,16.3994998931885,91,103
668,Emmenopterys henryi,441.78021155682,16.3994998931885,114,121
668,Emmenopterys henryi,441.78021155682,16.3994998931885,121,121
668,Emmenopterys henryi,441.78021155682,16.3994998931885,126,102
668,Emmenopterys henryi,441.78021155682,16.3994998931885,127,186
668,Emmenopterys henryi,441.78021155682,16.3994998931885,128,55
668,Emmenopterys henryi,441.78021155682,16.3994998931885,133,153
668,Emmenopterys henryi,441.78021155682,16.3994998931885,151,168
668,Emmenopterys henryi,441.78021155682,16.3994998931885,154,219
668,Emmenopterys henryi,441.78021155682,16.3994998931885,170,208
668,Emmenopterys henryi,441.78021155682,16.3994998931885,172,45
668,Emmenopterys henryi,441.78021155682,16.3994998931885,176,181
668,Emmenopterys henryi,441.78021155682,16.3994998931885,181,200
668,Emmenopterys henryi,441.78021155682,16.3994998931885,182,132
668,Emmenopterys henryi,441.78021155682,16.3994998931885,195,133
668,Emmenopterys henryi,441.78021155682,16.3994998931885,202,214
668,Emmenopterys henryi,441.78021155682,16.3994998931885,216,21
668,Emmenopterys henryi,441.78021155682,16.3994998931885,258,208
668,Emmenopterys henryi,441.78021155682,16.3994998931885,285,216
668,Emmenopterys henryi,441.78021155682,16.3994998931885,298,185
668,Emmenopterys henryi,441.78021155682,16.3994998931885,329,180
668,Emmenopterys henryi,441.78021155682,16.3994998931885,334,168
668,Emmenopterys henryi,441.78021155682,16.3994998931885,337,110
668,Emmenopterys henryi,441.78021155682,16.3994998931885,340,136
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,1,161
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,14,37
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,23,208
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,43,223
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,47,96
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,64,92
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,78,207
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,99,169
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,127,186
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,144,34
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,149,206
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,152,183
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,155,53
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,156,185
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,183,157
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,195,133
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,209,187
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,228,106
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,236,145
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,239,219
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,259,124
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,273,65
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,280,216
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,305,59
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,313,161
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,314,72
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,338,199
669,Melodinus philliraeoides,156.882352941176,23.2019996643066,342,64
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,31,141
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,33,221
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,43,223
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,66,38
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,74,89
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,87,112
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,100,124
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,145,166
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,163,183
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,175,219
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,195,133
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,197,158
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,200,137
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,203,159
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,224,126
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,225,187
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,226,176
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,244,207
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,282,152
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,297,86
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,299,156
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,316,115
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,321,114
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,326,169
670,Melodinus tenuicaudatus,513.555235854988,17.939657498750535,337,110
671,Isertia haenkeana,647.9544004147883,25.7450008392334,0,49
671,Isertia haenkeana,647.9544004147883,25.7450008392334,5,171
671,Isertia haenkeana,647.9544004147883,25.7450008392334,6,167
671,Isertia haenkeana,647.9544004147883,25.7450008392334,25,192
671,Isertia haenkeana,647.9544004147883,25.7450008392334,37,117
671,Isertia haenkeana,647.9544004147883,25.7450008392334,38,100
671,Isertia haenkeana,647.9544004147883,25.7450008392334,48,156
671,Isertia haenkeana,647.9544004147883,25.7450008392334,52,160
671,Isertia haenkeana,647.9544004147883,25.7450008392334,53,186
671,Isertia haenkeana,647.9544004147883,25.7450008392334,55,183
671,Isertia haenkeana,647.9544004147883,25.7450008392334,60,162
671,Isertia haenkeana,647.9544004147883,25.7450008392334,74,89
671,Isertia haenkeana,647.9544004147883,25.7450008392334,102,225
671,Isertia haenkeana,647.9544004147883,25.7450008392334,112,187
671,Isertia haenkeana,647.9544004147883,25.7450008392334,119,58
671,Isertia haenkeana,647.9544004147883,25.7450008392334,121,121
671,Isertia haenkeana,647.9544004147883,25.7450008392334,128,55
671,Isertia haenkeana,647.9544004147883,25.7450008392334,177,202
671,Isertia haenkeana,647.9544004147883,25.7450008392334,193,189
671,Isertia haenkeana,647.9544004147883,25.7450008392334,224,126
671,Isertia haenkeana,647.9544004147883,25.7450008392334,235,155
671,Isertia haenkeana,647.9544004147883,25.7450008392334,239,219
671,Isertia haenkeana,647.9544004147883,25.7450008392334,246,149
671,Isertia haenkeana,647.9544004147883,25.7450008392334,248,224
671,Isertia haenkeana,647.9544004147883,25.7450008392334,297,86
671,Isertia haenkeana,647.9544004147883,25.7450008392334,309,60
