,accepted_species,Assigned_group,Animal Richness,Bio1,number_of_species_in_group
757,Galium palustre,TEN,216.2790282836837,8.64025020599365,14
757,Galium palustre,TKM,216.2790282836837,8.64025020599365,17
757,Galium palustre,TUE,216.2790282836837,8.64025020599365,26
757,Galium palustre,TUR,216.2790282836837,8.64025020599365,47
757,Galium palustre,TVA,216.2790282836837,8.64025020599365,18
757,Galium palustre,UKR,216.2790282836837,8.64025020599365,39
757,Galium palustre,VER,216.2790282836837,8.64025020599365,13
757,Galium palustre,WIS,216.2790282836837,8.64025020599365,14
757,Galium palustre,WSB,216.2790282836837,8.64025020599365,32
757,Galium palustre,WVA,216.2790282836837,8.64025020599365,9
757,Galium palustre,YAK,216.2790282836837,8.64025020599365,16
757,Galium palustre,YUG,216.2790282836837,8.64025020599365,53
758,Galium glaucum,ALB,245.2578052368933,9.49050045013428,36
758,Galium glaucum,AUT,245.2578052368933,9.49050045013428,44
758,Galium glaucum,BGM,245.2578052368933,9.49050045013428,22
758,Galium glaucum,BUL,245.2578052368933,9.49050045013428,49
758,Galium glaucum,CZE,245.2578052368933,9.49050045013428,36
758,Galium glaucum,FRA,245.2578052368933,9.49050045013428,49
758,Galium glaucum,GER,245.2578052368933,9.49050045013428,38
758,Galium glaucum,HUN,245.2578052368933,9.49050045013428,26
758,Galium glaucum,ITA,245.2578052368933,9.49050045013428,53
758,Galium glaucum,KRY,245.2578052368933,9.49050045013428,28
758,Galium glaucum,NET,245.2578052368933,9.49050045013428,22
758,Galium glaucum,POR,245.2578052368933,9.49050045013428,25
758,Galium glaucum,ROM,245.2578052368933,9.49050045013428,43
758,Galium glaucum,SPA,245.2578052368933,9.49050045013428,40
758,Galium glaucum,SWI,245.2578052368933,9.49050045013428,42
758,Galium glaucum,UKR,245.2578052368933,9.49050045013428,39
758,Galium glaucum,YUG,245.2578052368933,9.49050045013428,53
759,Psychotria bahiensis,BZE,679.8694770705849,26.0160007476807,101
759,Psychotria bahiensis,BZL,679.8694770705849,26.0160007476807,109
760,Psychotria malayana,AND,512.8063690742898,26.4104995727539,62
760,Psychotria malayana,BOR,512.8063690742898,26.4104995727539,100
760,Psychotria malayana,JAW,512.8063690742898,26.4104995727539,102
760,Psychotria malayana,LSI,512.8063690742898,26.4104995727539,50
760,Psychotria malayana,MLY,512.8063690742898,26.4104995727539,152
760,Psychotria malayana,SUL,512.8063690742898,26.4104995727539,63
760,Psychotria malayana,SUM,512.8063690742898,26.4104995727539,99
760,Psychotria malayana,THA,512.8063690742898,26.4104995727539,205
761,Psychotria calocarpa,ASS,542.5161606523382,11.89737510681153,118
761,Psychotria calocarpa,BAN,542.5161606523382,11.89737510681153,125
761,Psychotria calocarpa,CHC,542.5161606523382,11.89737510681153,226
761,Psychotria calocarpa,CHT,542.5161606523382,11.89737510681153,73
761,Psychotria calocarpa,EHM,542.5161606523382,11.89737510681153,114
761,Psychotria calocarpa,IND,542.5161606523382,11.89737510681153,142
761,Psychotria calocarpa,MLY,542.5161606523382,11.89737510681153,152
761,Psychotria calocarpa,MYA,542.5161606523382,11.89737510681153,174
761,Psychotria calocarpa,THA,542.5161606523382,11.89737510681153,205
761,Psychotria calocarpa,VIE,542.5161606523382,11.89737510681153,201
762,Galium album,ALB,225.37736054816503,8.27824974060059,36
762,Galium album,ALG,225.37736054816503,8.27824974060059,26
762,Galium album,AUT,225.37736054816503,8.27824974060059,44
762,Galium album,BGM,225.37736054816503,8.27824974060059,22
762,Galium album,BLR,225.37736054816503,8.27824974060059,21
762,Galium album,BLT,225.37736054816503,8.27824974060059,19
762,Galium album,BUL,225.37736054816503,8.27824974060059,49
762,Galium album,COR,225.37736054816503,8.27824974060059,23
762,Galium album,CZE,225.37736054816503,8.27824974060059,36
762,Galium album,DEN,225.37736054816503,8.27824974060059,14
762,Galium album,FRA,225.37736054816503,8.27824974060059,49
762,Galium album,GER,225.37736054816503,8.27824974060059,38
762,Galium album,GRB,225.37736054816503,8.27824974060059,19
762,Galium album,GRC,225.37736054816503,8.27824974060059,44
762,Galium album,HUN,225.37736054816503,8.27824974060059,26
762,Galium album,ITA,225.37736054816503,8.27824974060059,53
762,Galium album,KRY,225.37736054816503,8.27824974060059,28
762,Galium album,LBS,225.37736054816503,8.27824974060059,25
762,Galium album,LBY,225.37736054816503,8.27824974060059,18
762,Galium album,MOR,225.37736054816503,8.27824974060059,25
762,Galium album,NET,225.37736054816503,8.27824974060059,22
762,Galium album,POL,225.37736054816503,8.27824974060059,29
762,Galium album,POR,225.37736054816503,8.27824974060059,25
762,Galium album,ROM,225.37736054816503,8.27824974060059,43
762,Galium album,RUC,225.37736054816503,8.27824974060059,22
762,Galium album,RUE,225.37736054816503,8.27824974060059,25
762,Galium album,RUN,225.37736054816503,8.27824974060059,24
762,Galium album,RUS,225.37736054816503,8.27824974060059,26
762,Galium album,RUW,225.37736054816503,8.27824974060059,20
762,Galium album,SAR,225.37736054816503,8.27824974060059,22
762,Galium album,SIC,225.37736054816503,8.27824974060059,23
762,Galium album,SPA,225.37736054816503,8.27824974060059,40
762,Galium album,SUD,225.37736054816503,8.27824974060059,72
762,Galium album,SWI,225.37736054816503,8.27824974060059,42
762,Galium album,TCS,225.37736054816503,8.27824974060059,37
762,Galium album,TUE,225.37736054816503,8.27824974060059,26
762,Galium album,TUN,225.37736054816503,8.27824974060059,18
762,Galium album,TUR,225.37736054816503,8.27824974060059,47
762,Galium album,UKR,225.37736054816503,8.27824974060059,39
762,Galium album,WSB,225.37736054816503,8.27824974060059,32
762,Galium album,YUG,225.37736054816503,8.27824974060059,53
763,Galium triflorum,ABT,247.17877020637383,5.21325016021729,10
763,Galium triflorum,ALA,247.17877020637383,5.21325016021729,18
763,Galium triflorum,ALU,247.17877020637383,5.21325016021729,5
763,Galium triflorum,ARI,247.17877020637383,5.21325016021729,22
763,Galium triflorum,ASK,247.17877020637383,5.21325016021729,8
763,Galium triflorum,BLR,247.17877020637383,5.21325016021729,21
763,Galium triflorum,BLT,247.17877020637383,5.21325016021729,19
763,Galium triflorum,BRC,247.17877020637383,5.21325016021729,12
763,Galium triflorum,BRY,247.17877020637383,5.21325016021729,24
763,Galium triflorum,CAL,247.17877020637383,5.21325016021729,24
763,Galium triflorum,CHC,247.17877020637383,5.21325016021729,226
763,Galium triflorum,COL,247.17877020637383,5.21325016021729,21
763,Galium triflorum,FIN,247.17877020637383,5.21325016021729,14
763,Galium triflorum,FLA,247.17877020637383,5.21325016021729,25
763,Galium triflorum,GNL,247.17877020637383,5.21325016021729,7
763,Galium triflorum,IDA,247.17877020637383,5.21325016021729,15
763,Galium triflorum,ILL,247.17877020637383,5.21325016021729,17
763,Galium triflorum,IND,247.17877020637383,5.21325016021729,142
763,Galium triflorum,IRK,247.17877020637383,5.21325016021729,20
763,Galium triflorum,JAP,247.17877020637383,5.21325016021729,66
763,Galium triflorum,KAM,247.17877020637383,5.21325016021729,10
763,Galium triflorum,KHA,247.17877020637383,5.21325016021729,20
763,Galium triflorum,KOR,247.17877020637383,5.21325016021729,45
763,Galium triflorum,KRA,247.17877020637383,5.21325016021729,24
763,Galium triflorum,KTY,247.17877020637383,5.21325016021729,14
763,Galium triflorum,LAB,247.17877020637383,5.21325016021729,6
763,Galium triflorum,LOU,247.17877020637383,5.21325016021729,16
763,Galium triflorum,MAN,247.17877020637383,5.21325016021729,13
763,Galium triflorum,MIC,247.17877020637383,5.21325016021729,14
763,Galium triflorum,MIN,247.17877020637383,5.21325016021729,13
763,Galium triflorum,MNT,247.17877020637383,5.21325016021729,16
763,Galium triflorum,MRY,247.17877020637383,5.21325016021729,12
763,Galium triflorum,MSO,247.17877020637383,5.21325016021729,13
763,Galium triflorum,MXE,247.17877020637383,5.21325016021729,55
763,Galium triflorum,MXG,247.17877020637383,5.21325016021729,61
763,Galium triflorum,NEP,247.17877020637383,5.21325016021729,108
763,Galium triflorum,NFL,247.17877020637383,5.21325016021729,7
763,Galium triflorum,NOR,247.17877020637383,5.21325016021729,19
763,Galium triflorum,NSC,247.17877020637383,5.21325016021729,8
763,Galium triflorum,NWH,247.17877020637383,5.21325016021729,12
763,Galium triflorum,NWJ,247.17877020637383,5.21325016021729,11
763,Galium triflorum,NWM,247.17877020637383,5.21325016021729,24
763,Galium triflorum,NWY,247.17877020637383,5.21325016021729,14
763,Galium triflorum,ONT,247.17877020637383,5.21325016021729,20
763,Galium triflorum,ORE,247.17877020637383,5.21325016021729,13
763,Galium triflorum,PRM,247.17877020637383,5.21325016021729,22
763,Galium triflorum,QUE,247.17877020637383,5.21325016021729,17
763,Galium triflorum,RUC,247.17877020637383,5.21325016021729,22
763,Galium triflorum,RUE,247.17877020637383,5.21325016021729,25
763,Galium triflorum,RUN,247.17877020637383,5.21325016021729,24
763,Galium triflorum,RUW,247.17877020637383,5.21325016021729,20
763,Galium triflorum,SDA,247.17877020637383,5.21325016021729,13
763,Galium triflorum,SWE,247.17877020637383,5.21325016021729,18
763,Galium triflorum,SWI,247.17877020637383,5.21325016021729,42
763,Galium triflorum,TEN,247.17877020637383,5.21325016021729,14
763,Galium triflorum,TEX,247.17877020637383,5.21325016021729,27
763,Galium triflorum,VER,247.17877020637383,5.21325016021729,13
763,Galium triflorum,WAS,247.17877020637383,5.21325016021729,10
763,Galium triflorum,WHM,247.17877020637383,5.21325016021729,82
763,Galium triflorum,WIS,247.17877020637383,5.21325016021729,14
763,Galium triflorum,WSB,247.17877020637383,5.21325016021729,32
763,Galium triflorum,YAK,247.17877020637383,5.21325016021729,16
764,Galium mirum,BUL,271.4177177917473,13.7687501907349,49
764,Galium mirum,GRC,271.4177177917473,13.7687501907349,44
764,Galium mirum,YUG,271.4177177917473,13.7687501907349,53
765,Galium rhodopeum,BUL,271.4177177917473,11.856892952497,49
765,Galium rhodopeum,GRC,271.4177177917473,11.856892952497,44
765,Galium rhodopeum,YUG,271.4177177917473,11.856892952497,53
766,Galium spurium,ABT,260.01284893868814,7.82000017166138,10
766,Galium spurium,AFG,260.01284893868814,7.82000017166138,37
766,Galium spurium,ALB,260.01284893868814,7.82000017166138,36
766,Galium spurium,ALG,260.01284893868814,7.82000017166138,26
766,Galium spurium,ALT,260.01284893868814,7.82000017166138,29
766,Galium spurium,AUT,260.01284893868814,7.82000017166138,44
766,Galium spurium,BAL,260.01284893868814,7.82000017166138,16
766,Galium spurium,BGM,260.01284893868814,7.82000017166138,22
766,Galium spurium,BLR,260.01284893868814,7.82000017166138,21
766,Galium spurium,BLT,260.01284893868814,7.82000017166138,19
766,Galium spurium,BRY,260.01284893868814,7.82000017166138,24
766,Galium spurium,BUL,260.01284893868814,7.82000017166138,49
766,Galium spurium,BUR,260.01284893868814,7.82000017166138,41
766,Galium spurium,CHA,260.01284893868814,7.82000017166138,37
766,Galium spurium,CHC,260.01284893868814,7.82000017166138,226
766,Galium spurium,CHI,260.01284893868814,7.82000017166138,42
766,Galium spurium,CHM,260.01284893868814,7.82000017166138,29
766,Galium spurium,CHN,260.01284893868814,7.82000017166138,69
766,Galium spurium,CHQ,260.01284893868814,7.82000017166138,33
766,Galium spurium,CHS,260.01284893868814,7.82000017166138,179
766,Galium spurium,CHT,260.01284893868814,7.82000017166138,73
766,Galium spurium,CHX,260.01284893868814,7.82000017166138,28
766,Galium spurium,CNY,260.01284893868814,7.82000017166138,8
766,Galium spurium,COR,260.01284893868814,7.82000017166138,23
766,Galium spurium,CPP,260.01284893868814,7.82000017166138,33
766,Galium spurium,CTA,260.01284893868814,7.82000017166138,20
766,Galium spurium,CZE,260.01284893868814,7.82000017166138,36
766,Galium spurium,DEN,260.01284893868814,7.82000017166138,14
766,Galium spurium,EAI,260.01284893868814,7.82000017166138,22
766,Galium spurium,EGY,260.01284893868814,7.82000017166138,15
766,Galium spurium,ERI,260.01284893868814,7.82000017166138,21
766,Galium spurium,ETH,260.01284893868814,7.82000017166138,47
766,Galium spurium,FRA,260.01284893868814,7.82000017166138,49
766,Galium spurium,GER,260.01284893868814,7.82000017166138,38
766,Galium spurium,GRC,260.01284893868814,7.82000017166138,44
766,Galium spurium,HUN,260.01284893868814,7.82000017166138,26
766,Galium spurium,ILL,260.01284893868814,7.82000017166138,17
766,Galium spurium,IRK,260.01284893868814,7.82000017166138,20
766,Galium spurium,IRN,260.01284893868814,7.82000017166138,40
766,Galium spurium,IRQ,260.01284893868814,7.82000017166138,26
766,Galium spurium,ITA,260.01284893868814,7.82000017166138,53
766,Galium spurium,JAP,260.01284893868814,7.82000017166138,66
766,Galium spurium,KEN,260.01284893868814,7.82000017166138,85
766,Galium spurium,KGZ,260.01284893868814,7.82000017166138,27
766,Galium spurium,KOR,260.01284893868814,7.82000017166138,45
766,Galium spurium,KRA,260.01284893868814,7.82000017166138,24
766,Galium spurium,KRI,260.01284893868814,7.82000017166138,16
766,Galium spurium,KRY,260.01284893868814,7.82000017166138,28
766,Galium spurium,LBS,260.01284893868814,7.82000017166138,25
766,Galium spurium,LBY,260.01284893868814,7.82000017166138,18
766,Galium spurium,MAN,260.01284893868814,7.82000017166138,13
766,Galium spurium,MLW,260.01284893868814,7.82000017166138,70
766,Galium spurium,MOR,260.01284893868814,7.82000017166138,25
766,Galium spurium,NAT,260.01284893868814,7.82000017166138,45
766,Galium spurium,NBR,260.01284893868814,7.82000017166138,9
766,Galium spurium,NET,260.01284893868814,7.82000017166138,22
766,Galium spurium,NNS,260.01284893868814,7.82000017166138,47
766,Galium spurium,NOR,260.01284893868814,7.82000017166138,19
766,Galium spurium,NSC,260.01284893868814,7.82000017166138,8
766,Galium spurium,OFS,260.01284893868814,7.82000017166138,12
766,Galium spurium,ONT,260.01284893868814,7.82000017166138,20
766,Galium spurium,PAK,260.01284893868814,7.82000017166138,61
766,Galium spurium,PAL,260.01284893868814,7.82000017166138,28
766,Galium spurium,PEI,260.01284893868814,7.82000017166138,5
766,Galium spurium,POL,260.01284893868814,7.82000017166138,29
766,Galium spurium,POR,260.01284893868814,7.82000017166138,25
766,Galium spurium,QUE,260.01284893868814,7.82000017166138,17
766,Galium spurium,ROM,260.01284893868814,7.82000017166138,43
766,Galium spurium,RUC,260.01284893868814,7.82000017166138,22
766,Galium spurium,RUE,260.01284893868814,7.82000017166138,25
766,Galium spurium,RUN,260.01284893868814,7.82000017166138,24
766,Galium spurium,RUS,260.01284893868814,7.82000017166138,26
766,Galium spurium,RUW,260.01284893868814,7.82000017166138,20
766,Galium spurium,RWA,260.01284893868814,7.82000017166138,34
766,Galium spurium,SAR,260.01284893868814,7.82000017166138,22
766,Galium spurium,SAS,260.01284893868814,7.82000017166138,9
766,Galium spurium,SAU,260.01284893868814,7.82000017166138,28
766,Galium spurium,SIC,260.01284893868814,7.82000017166138,23
766,Galium spurium,SIN,260.01284893868814,7.82000017166138,16
766,Galium spurium,SOC,260.01284893868814,7.82000017166138,11
766,Galium spurium,SOM,260.01284893868814,7.82000017166138,34
766,Galium spurium,SPA,260.01284893868814,7.82000017166138,40
766,Galium spurium,SUD,260.01284893868814,7.82000017166138,72
766,Galium spurium,SWE,260.01284893868814,7.82000017166138,18
766,Galium spurium,SWI,260.01284893868814,7.82000017166138,42
766,Galium spurium,TAI,260.01284893868814,7.82000017166138,89
766,Galium spurium,TAN,260.01284893868814,7.82000017166138,109
766,Galium spurium,TKM,260.01284893868814,7.82000017166138,17
766,Galium spurium,TUE,260.01284893868814,7.82000017166138,26
766,Galium spurium,TUN,260.01284893868814,7.82000017166138,18
766,Galium spurium,TUR,260.01284893868814,7.82000017166138,47
766,Galium spurium,TVL,260.01284893868814,7.82000017166138,47
766,Galium spurium,TZK,260.01284893868814,7.82000017166138,26
766,Galium spurium,UGA,260.01284893868814,7.82000017166138,76
766,Galium spurium,UKR,260.01284893868814,7.82000017166138,39
766,Galium spurium,UZB,260.01284893868814,7.82000017166138,24
766,Galium spurium,WHM,260.01284893868814,7.82000017166138,82
766,Galium spurium,WSB,260.01284893868814,7.82000017166138,32
766,Galium spurium,YAK,260.01284893868814,7.82000017166138,16
766,Galium spurium,YEM,260.01284893868814,7.82000017166138,27
766,Galium spurium,YUG,260.01284893868814,7.82000017166138,53
766,Galium spurium,ZAI,260.01284893868814,7.82000017166138,136
767,Galium humifusum,AFG,222.6358608656113,10.154750347137451,37
767,Galium humifusum,BLR,222.6358608656113,10.154750347137451,21
767,Galium humifusum,BUL,222.6358608656113,10.154750347137451,49
767,Galium humifusum,CHX,222.6358608656113,10.154750347137451,28
767,Galium humifusum,CYP,222.6358608656113,10.154750347137451,14
767,Galium humifusum,GRC,222.6358608656113,10.154750347137451,44
767,Galium humifusum,IRN,222.6358608656113,10.154750347137451,40
767,Galium humifusum,IRQ,222.6358608656113,10.154750347137451,26
767,Galium humifusum,KAZ,222.6358608656113,10.154750347137451,37
767,Galium humifusum,KGZ,222.6358608656113,10.154750347137451,27
767,Galium humifusum,KRY,222.6358608656113,10.154750347137451,28
767,Galium humifusum,LBS,222.6358608656113,10.154750347137451,25
767,Galium humifusum,MON,222.6358608656113,10.154750347137451,29
767,Galium humifusum,NCS,222.6358608656113,10.154750347137451,32
767,Galium humifusum,PAK,222.6358608656113,10.154750347137451,61
767,Galium humifusum,PAL,222.6358608656113,10.154750347137451,28
767,Galium humifusum,ROM,222.6358608656113,10.154750347137451,43
767,Galium humifusum,RUC,222.6358608656113,10.154750347137451,22
767,Galium humifusum,RUE,222.6358608656113,10.154750347137451,25
767,Galium humifusum,RUS,222.6358608656113,10.154750347137451,26
767,Galium humifusum,TCS,222.6358608656113,10.154750347137451,37
767,Galium humifusum,TKM,222.6358608656113,10.154750347137451,17
767,Galium humifusum,TUR,222.6358608656113,10.154750347137451,47
767,Galium humifusum,UKR,222.6358608656113,10.154750347137451,39
767,Galium humifusum,UZB,222.6358608656113,10.154750347137451,24
768,Psychotria adenophylla,AND,571.9261002842694,26.0104999542236,62
768,Psychotria adenophylla,ASS,571.9261002842694,26.0104999542236,118
768,Psychotria adenophylla,BAN,571.9261002842694,26.0104999542236,125
768,Psychotria adenophylla,CBD,571.9261002842694,26.0104999542236,139
768,Psychotria adenophylla,IND,571.9261002842694,26.0104999542236,142
768,Psychotria adenophylla,JAW,571.9261002842694,26.0104999542236,102
768,Psychotria adenophylla,LAO,571.9261002842694,26.0104999542236,120
768,Psychotria adenophylla,MLY,571.9261002842694,26.0104999542236,152
768,Psychotria adenophylla,MYA,571.9261002842694,26.0104999542236,174
768,Psychotria adenophylla,THA,571.9261002842694,26.0104999542236,205
768,Psychotria adenophylla,VIE,571.9261002842694,26.0104999542236,201
769,Galium tricornutum,AFG,224.04191119758332,11.1942501068115,37
769,Galium tricornutum,ALB,224.04191119758332,11.1942501068115,36
769,Galium tricornutum,AUT,224.04191119758332,11.1942501068115,44
769,Galium tricornutum,BAL,224.04191119758332,11.1942501068115,16
769,Galium tricornutum,BGM,224.04191119758332,11.1942501068115,22
769,Galium tricornutum,BUL,224.04191119758332,11.1942501068115,49
769,Galium tricornutum,CHC,224.04191119758332,11.1942501068115,226
769,Galium tricornutum,CHN,224.04191119758332,11.1942501068115,69
769,Galium tricornutum,CHS,224.04191119758332,11.1942501068115,179
769,Galium tricornutum,CHT,224.04191119758332,11.1942501068115,73
769,Galium tricornutum,CHX,224.04191119758332,11.1942501068115,28
769,Galium tricornutum,COR,224.04191119758332,11.1942501068115,23
769,Galium tricornutum,CYP,224.04191119758332,11.1942501068115,14
769,Galium tricornutum,CZE,224.04191119758332,11.1942501068115,36
769,Galium tricornutum,EAI,224.04191119758332,11.1942501068115,22
769,Galium tricornutum,EGY,224.04191119758332,11.1942501068115,15
769,Galium tricornutum,FRA,224.04191119758332,11.1942501068115,49
769,Galium tricornutum,GER,224.04191119758332,11.1942501068115,38
769,Galium tricornutum,GRC,224.04191119758332,11.1942501068115,44
769,Galium tricornutum,GST,224.04191119758332,11.1942501068115,11
769,Galium tricornutum,HUN,224.04191119758332,11.1942501068115,26
769,Galium tricornutum,IND,224.04191119758332,11.1942501068115,142
769,Galium tricornutum,IRN,224.04191119758332,11.1942501068115,40
769,Galium tricornutum,IRQ,224.04191119758332,11.1942501068115,26
769,Galium tricornutum,ITA,224.04191119758332,11.1942501068115,53
769,Galium tricornutum,KGZ,224.04191119758332,11.1942501068115,27
769,Galium tricornutum,KRI,224.04191119758332,11.1942501068115,16
769,Galium tricornutum,KRY,224.04191119758332,11.1942501068115,28
769,Galium tricornutum,LBS,224.04191119758332,11.1942501068115,25
769,Galium tricornutum,LBY,224.04191119758332,11.1942501068115,18
769,Galium tricornutum,NCS,224.04191119758332,11.1942501068115,32
769,Galium tricornutum,NET,224.04191119758332,11.1942501068115,22
769,Galium tricornutum,NOR,224.04191119758332,11.1942501068115,19
769,Galium tricornutum,PAK,224.04191119758332,11.1942501068115,61
769,Galium tricornutum,PAL,224.04191119758332,11.1942501068115,28
769,Galium tricornutum,POL,224.04191119758332,11.1942501068115,29
769,Galium tricornutum,POR,224.04191119758332,11.1942501068115,25
769,Galium tricornutum,ROM,224.04191119758332,11.1942501068115,43
769,Galium tricornutum,RUW,224.04191119758332,11.1942501068115,20
769,Galium tricornutum,SAR,224.04191119758332,11.1942501068115,22
769,Galium tricornutum,SIC,224.04191119758332,11.1942501068115,23
769,Galium tricornutum,SIN,224.04191119758332,11.1942501068115,16
769,Galium tricornutum,SPA,224.04191119758332,11.1942501068115,40
769,Galium tricornutum,SWE,224.04191119758332,11.1942501068115,18
769,Galium tricornutum,SWI,224.04191119758332,11.1942501068115,42
769,Galium tricornutum,TCS,224.04191119758332,11.1942501068115,37
769,Galium tricornutum,TUE,224.04191119758332,11.1942501068115,26
769,Galium tricornutum,TUN,224.04191119758332,11.1942501068115,18
769,Galium tricornutum,TUR,224.04191119758332,11.1942501068115,47
769,Galium tricornutum,TZK,224.04191119758332,11.1942501068115,26
769,Galium tricornutum,UKR,224.04191119758332,11.1942501068115,39
769,Galium tricornutum,UZB,224.04191119758332,11.1942501068115,24
769,Galium tricornutum,WHM,224.04191119758332,11.1942501068115,82
769,Galium tricornutum,YUG,224.04191119758332,11.1942501068115,53
770,Psychotria punctata,COM,564.5347706507092,26.6555004119873,20
770,Psychotria punctata,ETH,564.5347706507092,26.6555004119873,47
770,Psychotria punctata,GAB,564.5347706507092,26.6555004119873,99
770,Psychotria punctata,KEN,564.5347706507092,26.6555004119873,85
770,Psychotria punctata,MLW,564.5347706507092,26.6555004119873,70
770,Psychotria punctata,MOZ,564.5347706507092,26.6555004119873,82
770,Psychotria punctata,RWA,564.5347706507092,26.6555004119873,34
770,Psychotria punctata,SOM,564.5347706507092,26.6555004119873,34
770,Psychotria punctata,SUD,564.5347706507092,26.6555004119873,72
770,Psychotria punctata,TAN,564.5347706507092,26.6555004119873,109
770,Psychotria punctata,ZAI,564.5347706507092,26.6555004119873,136
770,Psychotria punctata,ZAM,564.5347706507092,26.6555004119873,68
770,Psychotria punctata,ZIM,564.5347706507092,26.6555004119873,63
771,Psychotria serpens,CBD,538.8007090708504,21.8757495880127,139
771,Psychotria serpens,CHH,538.8007090708504,21.8757495880127,84
771,Psychotria serpens,CHS,538.8007090708504,21.8757495880127,179
771,Psychotria serpens,JAP,538.8007090708504,21.8757495880127,66
771,Psychotria serpens,LAO,538.8007090708504,21.8757495880127,120
771,Psychotria serpens,MLY,538.8007090708504,21.8757495880127,152
771,Psychotria serpens,NNS,538.8007090708504,21.8757495880127,47
771,Psychotria serpens,TAI,538.8007090708504,21.8757495880127,89
771,Psychotria serpens,THA,538.8007090708504,21.8757495880127,205
771,Psychotria serpens,VIE,538.8007090708504,21.8757495880127,201
772,Psychotria viridis,BLZ,585.8076823610352,23.6437492370605,53
772,Psychotria viridis,BOL,585.8076823610352,23.6437492370605,122
772,Psychotria viridis,BZN,585.8076823610352,23.6437492370605,145
772,Psychotria viridis,CLM,585.8076823610352,23.6437492370605,138
772,Psychotria viridis,COS,585.8076823610352,23.6437492370605,84
772,Psychotria viridis,CUB,585.8076823610352,23.6437492370605,45
772,Psychotria viridis,DOM,585.8076823610352,23.6437492370605,34
772,Psychotria viridis,ECU,585.8076823610352,23.6437492370605,90
772,Psychotria viridis,GUA,585.8076823610352,23.6437492370605,67
772,Psychotria viridis,HAI,585.8076823610352,23.6437492370605,31
772,Psychotria viridis,MXT,585.8076823610352,23.6437492370605,72
772,Psychotria viridis,NIC,585.8076823610352,23.6437492370605,70
772,Psychotria viridis,PAN,585.8076823610352,23.6437492370605,89
772,Psychotria viridis,PER,585.8076823610352,23.6437492370605,121
772,Psychotria viridis,VEN,585.8076823610352,23.6437492370605,116
773,Psychotria asiatica,CBD,531.0689680887824,22.2827491760254,139
773,Psychotria asiatica,CHC,531.0689680887824,22.2827491760254,226
773,Psychotria asiatica,CHH,531.0689680887824,22.2827491760254,84
773,Psychotria asiatica,CHS,531.0689680887824,22.2827491760254,179
773,Psychotria asiatica,JAP,531.0689680887824,22.2827491760254,66
773,Psychotria asiatica,LAO,531.0689680887824,22.2827491760254,120
773,Psychotria asiatica,MLY,531.0689680887824,22.2827491760254,152
773,Psychotria asiatica,NNS,531.0689680887824,22.2827491760254,47
773,Psychotria asiatica,TAI,531.0689680887824,22.2827491760254,89
773,Psychotria asiatica,THA,531.0689680887824,22.2827491760254,205
773,Psychotria asiatica,VIE,531.0689680887824,22.2827491760254,201
774,Galium macedonicum,BUL,271.4177177917473,11.856892952497,49
774,Galium macedonicum,GRC,271.4177177917473,11.856892952497,44
774,Galium macedonicum,YUG,271.4177177917473,11.856892952497,53
775,Psychotria leiocarpa,AGE,605.8033036431706,21.2320003509521,35
775,Psychotria leiocarpa,BZC,605.8033036431706,21.2320003509521,97
775,Psychotria leiocarpa,BZE,605.8033036431706,21.2320003509521,101
775,Psychotria leiocarpa,BZL,605.8033036431706,21.2320003509521,109
775,Psychotria leiocarpa,BZS,605.8033036431706,21.2320003509521,55
775,Psychotria leiocarpa,PAR,605.8033036431706,21.2320003509521,51
776,Galium verum,ALB,221.9553616430762,8.42700004577637,36
776,Galium verum,ALG,221.9553616430762,8.42700004577637,26
776,Galium verum,ALT,221.9553616430762,8.42700004577637,29
776,Galium verum,AUT,221.9553616430762,8.42700004577637,44
776,Galium verum,BGM,221.9553616430762,8.42700004577637,22
776,Galium verum,BLR,221.9553616430762,8.42700004577637,21
776,Galium verum,BLT,221.9553616430762,8.42700004577637,19
776,Galium verum,BRY,221.9553616430762,8.42700004577637,24
776,Galium verum,BUL,221.9553616430762,8.42700004577637,49
776,Galium verum,CHC,221.9553616430762,8.42700004577637,226
776,Galium verum,CHI,221.9553616430762,8.42700004577637,42
776,Galium verum,CHM,221.9553616430762,8.42700004577637,29
776,Galium verum,CHN,221.9553616430762,8.42700004577637,69
776,Galium verum,CHQ,221.9553616430762,8.42700004577637,33
776,Galium verum,CHS,221.9553616430762,8.42700004577637,179
776,Galium verum,CHT,221.9553616430762,8.42700004577637,73
776,Galium verum,CHX,221.9553616430762,8.42700004577637,28
776,Galium verum,CTA,221.9553616430762,8.42700004577637,20
776,Galium verum,CZE,221.9553616430762,8.42700004577637,36
776,Galium verum,DEN,221.9553616430762,8.42700004577637,14
776,Galium verum,EAI,221.9553616430762,8.42700004577637,22
776,Galium verum,FIN,221.9553616430762,8.42700004577637,14
776,Galium verum,FRA,221.9553616430762,8.42700004577637,49
776,Galium verum,GER,221.9553616430762,8.42700004577637,38
776,Galium verum,GRB,221.9553616430762,8.42700004577637,19
776,Galium verum,GRC,221.9553616430762,8.42700004577637,44
776,Galium verum,HUN,221.9553616430762,8.42700004577637,26
776,Galium verum,ICE,221.9553616430762,8.42700004577637,9
776,Galium verum,IRE,221.9553616430762,8.42700004577637,13
776,Galium verum,IRK,221.9553616430762,8.42700004577637,20
776,Galium verum,IRN,221.9553616430762,8.42700004577637,40
